Year,Week,Location,Sex,Age,Deaths
19,4,Care Home,F,65-74,13
19,4,Care Home,M,65-74,18
19,4,Home / Non-institution,F,65-74,29
19,4,Home / Non-institution,M,65-74,46
19,4,Hospital,F,65-74,55
19,4,Hospital,M,65-74,62
19,5,Care Home,F,65-74,12
19,5,Care Home,M,65-74,12
19,5,Home / Non-institution,F,65-74,20
19,5,Home / Non-institution,M,65-74,42
19,5,Hospital,F,65-74,46
19,5,Hospital,M,65-74,74
19,5,Other institution,M,65-74,1
19,6,Care Home,M,65-74,10
19,6,Care Home,F,65-74,15
19,6,Home / Non-institution,F,65-74,34
19,6,Home / Non-institution,M,65-74,36
19,6,Hospital,F,65-74,59
19,6,Hospital,M,65-74,74
19,6,Other institution,M,65-74,1
19,7,Care Home,M,65-74,11
19,7,Care Home,F,65-74,14
19,7,Home / Non-institution,F,65-74,25
19,7,Home / Non-institution,M,65-74,40
19,7,Hospital,F,65-74,41
19,7,Hospital,M,65-74,62
19,7,Other institution,M,65-74,1
19,8,Care Home,M,65-74,12
19,8,Care Home,F,65-74,17
19,8,Home / Non-institution,F,65-74,25
19,8,Home / Non-institution,M,65-74,59
19,8,Hospital,F,65-74,50
19,8,Hospital,M,65-74,75
19,8,Other institution,F,65-74,1
19,9,Care Home,F,65-74,11
19,9,Care Home,M,65-74,13
19,9,Home / Non-institution,F,65-74,18
19,9,Home / Non-institution,M,65-74,39
19,9,Hospital,M,65-74,57
19,9,Hospital,F,65-74,62
19,9,Other institution,F,65-74,1
19,9,Other institution,M,65-74,1
19,10,Care Home,F,65-74,17
19,10,Care Home,M,65-74,19
19,10,Home / Non-institution,F,65-74,23
19,10,Home / Non-institution,M,65-74,42
19,10,Hospital,F,65-74,55
19,10,Hospital,M,65-74,67
19,10,Other institution,M,65-74,1
19,11,Care Home,F,65-74,16
19,11,Care Home,M,65-74,18
19,11,Home / Non-institution,F,65-74,29
19,11,Home / Non-institution,M,65-74,30
19,11,Hospital,F,65-74,50
19,11,Hospital,M,65-74,65
19,12,Care Home,M,65-74,12
19,12,Care Home,F,65-74,19
19,12,Home / Non-institution,F,65-74,22
19,12,Home / Non-institution,M,65-74,52
19,12,Hospital,M,65-74,47
19,12,Hospital,F,65-74,52
19,12,Other institution,F,65-74,1
19,12,Other institution,M,65-74,2
19,13,Care Home,M,65-74,15
19,13,Care Home,F,65-74,16
19,13,Home / Non-institution,F,65-74,22
19,13,Home / Non-institution,M,65-74,45
19,13,Hospital,F,65-74,48
19,13,Hospital,M,65-74,59
19,14,Care Home,M,65-74,11
19,14,Care Home,F,65-74,12
19,14,Home / Non-institution,F,65-74,32
19,14,Home / Non-institution,M,65-74,46
19,14,Hospital,F,65-74,46
19,14,Hospital,M,65-74,67
19,15,Care Home,F,65-74,13
19,15,Care Home,M,65-74,17
19,15,Home / Non-institution,M,65-74,32
19,15,Home / Non-institution,F,65-74,33
19,15,Hospital,F,65-74,46
19,15,Hospital,M,65-74,61
19,15,Other institution,F,65-74,1
19,16,Care Home,M,65-74,11
19,16,Care Home,F,65-74,14
19,16,Home / Non-institution,F,65-74,19
19,16,Home / Non-institution,M,65-74,28
19,16,Hospital,F,65-74,34
19,16,Hospital,M,65-74,45
19,17,Care Home,M,65-74,15
19,17,Care Home,F,65-74,19
19,17,Home / Non-institution,F,65-74,16
19,17,Home / Non-institution,M,65-74,46
19,17,Hospital,F,65-74,49
19,17,Hospital,M,65-74,58
19,17,Other institution,F,65-74,1
19,18,Care Home,F,65-74,11
19,18,Care Home,M,65-74,18
19,18,Home / Non-institution,F,65-74,24
19,18,Home / Non-institution,M,65-74,34
19,18,Hospital,F,65-74,57
19,18,Hospital,M,65-74,61
19,18,Other institution,M,65-74,1
19,19,Care Home,F,65-74,9
19,19,Care Home,M,65-74,15
19,19,Home / Non-institution,F,65-74,16
19,19,Home / Non-institution,M,65-74,47
19,19,Hospital,F,65-74,40
19,19,Hospital,M,65-74,47
19,19,Other institution,F,65-74,1
19,20,Care Home,F,65-74,13
19,20,Care Home,M,65-74,13
19,20,Home / Non-institution,F,65-74,33
19,20,Home / Non-institution,M,65-74,38
19,20,Hospital,F,65-74,62
19,20,Hospital,M,65-74,70
19,21,Care Home,F,65-74,7
19,21,Care Home,M,65-74,19
19,21,Home / Non-institution,F,65-74,25
19,21,Home / Non-institution,M,65-74,48
19,21,Hospital,M,65-74,51
19,21,Hospital,F,65-74,60
19,22,Care Home,F,65-74,12
19,22,Care Home,M,65-74,17
19,22,Home / Non-institution,F,65-74,27
19,22,Home / Non-institution,M,65-74,37
19,22,Hospital,F,65-74,48
19,22,Hospital,M,65-74,48
19,23,Care Home,F,65-74,10
19,23,Care Home,M,65-74,11
19,23,Home / Non-institution,F,65-74,26
19,23,Home / Non-institution,M,65-74,33
19,23,Hospital,M,65-74,50
19,23,Hospital,F,65-74,55
19,23,Other institution,F,65-74,1
19,23,Other institution,M,65-74,1
19,24,Care Home,F,65-74,12
19,24,Care Home,M,65-74,14
19,24,Home / Non-institution,F,65-74,32
19,24,Home / Non-institution,M,65-74,47
19,24,Hospital,F,65-74,48
19,24,Hospital,M,65-74,54
19,24,Other institution,F,65-74,1
19,25,Care Home,F,65-74,16
19,25,Care Home,M,65-74,16
19,25,Home / Non-institution,F,65-74,24
19,25,Home / Non-institution,M,65-74,41
19,25,Hospital,M,65-74,49
19,25,Hospital,F,65-74,53
19,25,Other institution,F,65-74,1
19,25,Other institution,M,65-74,2
19,26,Care Home,F,65-74,15
19,26,Care Home,M,65-74,19
19,26,Home / Non-institution,F,65-74,32
19,26,Home / Non-institution,M,65-74,43
19,26,Hospital,F,65-74,53
19,26,Hospital,M,65-74,66
19,26,Other institution,M,65-74,1
19,27,Care Home,F,65-74,10
19,27,Care Home,M,65-74,17
19,27,Home / Non-institution,F,65-74,24
19,27,Home / Non-institution,M,65-74,39
19,27,Hospital,F,65-74,39
19,27,Hospital,M,65-74,69
19,28,Care Home,F,65-74,10
19,28,Care Home,M,65-74,12
19,28,Home / Non-institution,F,65-74,22
19,28,Home / Non-institution,M,65-74,37
19,28,Hospital,F,65-74,39
19,28,Hospital,M,65-74,60
19,29,Care Home,M,65-74,8
19,29,Care Home,F,65-74,17
19,29,Home / Non-institution,F,65-74,25
19,29,Home / Non-institution,M,65-74,46
19,29,Hospital,F,65-74,44
19,29,Hospital,M,65-74,63
19,30,Care Home,M,65-74,14
19,30,Care Home,F,65-74,17
19,30,Home / Non-institution,F,65-74,20
19,30,Home / Non-institution,M,65-74,25
19,30,Hospital,F,65-74,61
19,30,Hospital,M,65-74,61
19,31,Care Home,F,65-74,11
19,31,Care Home,M,65-74,16
19,31,Home / Non-institution,F,65-74,19
19,31,Home / Non-institution,M,65-74,37
19,31,Hospital,F,65-74,48
19,31,Hospital,M,65-74,57
19,31,Other institution,F,65-74,2
19,31,Other institution,M,65-74,2
19,32,Care Home,F,65-74,10
19,32,Care Home,M,65-74,10
19,32,Home / Non-institution,F,65-74,26
19,32,Home / Non-institution,M,65-74,43
19,32,Hospital,F,65-74,46
19,32,Hospital,M,65-74,51
19,32,Other institution,F,65-74,2
19,33,Care Home,F,65-74,16
19,33,Care Home,M,65-74,18
19,33,Home / Non-institution,F,65-74,22
19,33,Home / Non-institution,M,65-74,43
19,33,Hospital,F,65-74,47
19,33,Hospital,M,65-74,52
19,33,Other institution,F,65-74,2
19,34,Care Home,F,65-74,14
19,34,Care Home,M,65-74,15
19,34,Home / Non-institution,F,65-74,29
19,34,Home / Non-institution,M,65-74,34
19,34,Hospital,F,65-74,44
19,34,Hospital,M,65-74,49
19,34,Other institution,M,65-74,2
19,35,Care Home,M,65-74,10
19,35,Care Home,F,65-74,13
19,35,Home / Non-institution,F,65-74,23
19,35,Home / Non-institution,M,65-74,38
19,35,Hospital,M,65-74,50
19,35,Hospital,F,65-74,52
19,35,Other institution,M,65-74,2
19,36,Care Home,M,65-74,12
19,36,Care Home,F,65-74,13
19,36,Home / Non-institution,F,65-74,24
19,36,Home / Non-institution,M,65-74,36
19,36,Hospital,M,65-74,37
19,36,Hospital,F,65-74,40
19,36,Other institution,M,65-74,1
19,37,Care Home,F,65-74,15
19,37,Care Home,M,65-74,18
19,37,Home / Non-institution,F,65-74,26
19,37,Home / Non-institution,M,65-74,35
19,37,Hospital,F,65-74,45
19,37,Hospital,M,65-74,47
19,37,Other institution,F,65-74,1
19,38,Care Home,M,65-74,15
19,38,Care Home,F,65-74,16
19,38,Home / Non-institution,F,65-74,29
19,38,Home / Non-institution,M,65-74,40
19,38,Hospital,F,65-74,41
19,38,Hospital,M,65-74,60
19,39,Care Home,F,65-74,16
19,39,Care Home,M,65-74,19
19,39,Home / Non-institution,F,65-74,13
19,39,Home / Non-institution,M,65-74,39
19,39,Hospital,F,65-74,39
19,39,Hospital,M,65-74,58
19,39,Other institution,M,65-74,1
19,40,Care Home,F,65-74,8
19,40,Care Home,M,65-74,11
19,40,Home / Non-institution,F,65-74,20
19,40,Home / Non-institution,M,65-74,29
19,40,Hospital,F,65-74,36
19,40,Hospital,M,65-74,57
19,40,Other institution,F,65-74,1
19,40,Other institution,M,65-74,1
19,41,Care Home,F,65-74,13
19,41,Care Home,M,65-74,17
19,41,Home / Non-institution,F,65-74,20
19,41,Home / Non-institution,M,65-74,38
19,41,Hospital,F,65-74,54
19,41,Hospital,M,65-74,69
19,41,Other institution,F,65-74,1
19,42,Care Home,F,65-74,11
19,42,Care Home,M,65-74,17
19,42,Home / Non-institution,F,65-74,30
19,42,Home / Non-institution,M,65-74,33
19,42,Hospital,M,65-74,50
19,42,Hospital,F,65-74,53
19,43,Care Home,M,65-74,18
19,43,Care Home,F,65-74,19
19,43,Home / Non-institution,F,65-74,33
19,43,Home / Non-institution,M,65-74,33
19,43,Hospital,F,65-74,45
19,43,Hospital,M,65-74,69
19,43,Other institution,M,65-74,1
19,44,Care Home,F,65-74,9
19,44,Care Home,M,65-74,17
19,44,Home / Non-institution,F,65-74,17
19,44,Home / Non-institution,M,65-74,44
19,44,Hospital,F,65-74,46
19,44,Hospital,M,65-74,60
19,45,Care Home,M,65-74,13
19,45,Care Home,F,65-74,18
19,45,Home / Non-institution,F,65-74,27
19,45,Home / Non-institution,M,65-74,37
19,45,Hospital,F,65-74,40
19,45,Hospital,M,65-74,56
19,45,Other institution,F,65-74,1
19,46,Care Home,F,65-74,11
19,46,Care Home,M,65-74,17
19,46,Home / Non-institution,M,65-74,35
19,46,Home / Non-institution,F,65-74,36
19,46,Hospital,F,65-74,47
19,46,Hospital,M,65-74,61
19,46,Other institution,F,65-74,1
19,47,Care Home,M,65-74,13
19,47,Care Home,F,65-74,14
19,47,Home / Non-institution,F,65-74,27
19,47,Home / Non-institution,M,65-74,33
19,47,Hospital,F,65-74,54
19,47,Hospital,M,65-74,56
19,48,Care Home,M,65-74,13
19,48,Care Home,F,65-74,17
19,48,Home / Non-institution,F,65-74,33
19,48,Home / Non-institution,M,65-74,41
19,48,Hospital,F,65-74,46
19,48,Hospital,M,65-74,64
19,48,Other institution,F,65-74,1
19,48,Other institution,M,65-74,2
19,49,Care Home,F,65-74,11
19,49,Care Home,M,65-74,19
19,49,Home / Non-institution,F,65-74,16
19,49,Home / Non-institution,M,65-74,42
19,49,Hospital,F,65-74,36
19,49,Hospital,M,65-74,53
19,49,Other institution,F,65-74,1
19,50,Care Home,F,65-74,14
19,50,Care Home,M,65-74,18
19,50,Home / Non-institution,F,65-74,24
19,50,Home / Non-institution,M,65-74,52
19,50,Hospital,F,65-74,51
19,50,Hospital,M,65-74,57
19,51,Care Home,M,65-74,12
19,51,Care Home,F,65-74,14
19,51,Home / Non-institution,F,65-74,27
19,51,Home / Non-institution,M,65-74,48
19,51,Hospital,F,65-74,65
19,51,Hospital,M,65-74,69
19,51,Other institution,F,65-74,1
19,52,Care Home,F,65-74,14
19,52,Care Home,M,65-74,17
19,52,Home / Non-institution,F,65-74,22
19,52,Home / Non-institution,M,65-74,32
19,52,Hospital,M,65-74,43
19,52,Hospital,F,65-74,47
19,52,Other institution,F,65-74,1
15,1,Care Home,M,75-84,32
15,1,Care Home,F,75-84,53
15,1,Home / Non-institution,M,75-84,31
15,1,Home / Non-institution,F,75-84,34
15,1,Hospital,M,75-84,95
15,1,Hospital,F,75-84,107
15,1,Other institution,F,75-84,1
15,2,Care Home,M,75-84,55
15,2,Care Home,F,75-84,71
15,2,Home / Non-institution,M,75-84,49
15,2,Home / Non-institution,F,75-84,63
15,2,Hospital,M,75-84,142
15,2,Hospital,F,75-84,149
15,3,Care Home,M,75-84,43
15,3,Care Home,F,75-84,53
15,3,Home / Non-institution,M,75-84,45
15,3,Home / Non-institution,F,75-84,48
15,3,Hospital,F,75-84,122
15,3,Hospital,M,75-84,133
15,4,Care Home,M,75-84,44
15,4,Care Home,F,75-84,52
15,4,Home / Non-institution,F,75-84,41
15,4,Home / Non-institution,M,75-84,50
15,4,Hospital,M,75-84,101
15,4,Hospital,F,75-84,112
15,5,Care Home,M,75-84,47
15,5,Care Home,F,75-84,48
15,5,Home / Non-institution,F,75-84,25
15,5,Home / Non-institution,M,75-84,40
15,5,Hospital,M,75-84,100
15,5,Hospital,F,75-84,125
15,6,Care Home,M,75-84,43
15,6,Care Home,F,75-84,54
15,6,Home / Non-institution,M,75-84,36
15,6,Home / Non-institution,F,75-84,39
15,6,Hospital,F,75-84,112
15,6,Hospital,M,75-84,134
15,7,Care Home,M,75-84,46
15,7,Care Home,F,75-84,55
15,7,Home / Non-institution,F,75-84,29
15,7,Home / Non-institution,M,75-84,35
15,7,Hospital,M,75-84,122
15,7,Hospital,F,75-84,131
15,8,Care Home,M,75-84,37
15,8,Care Home,F,75-84,62
15,8,Home / Non-institution,M,75-84,40
15,8,Home / Non-institution,F,75-84,45
15,8,Hospital,F,75-84,103
15,8,Hospital,M,75-84,122
15,9,Care Home,M,75-84,35
15,9,Care Home,F,75-84,50
15,9,Home / Non-institution,F,75-84,38
15,9,Home / Non-institution,M,75-84,50
15,9,Hospital,M,75-84,105
15,9,Hospital,F,75-84,109
15,10,Care Home,M,75-84,30
15,10,Care Home,F,75-84,54
15,10,Home / Non-institution,M,75-84,35
15,10,Home / Non-institution,F,75-84,39
15,10,Hospital,M,75-84,87
15,10,Hospital,F,75-84,97
15,11,Care Home,M,75-84,35
15,11,Care Home,F,75-84,49
15,11,Home / Non-institution,F,75-84,41
15,11,Home / Non-institution,M,75-84,41
15,11,Hospital,M,75-84,105
15,11,Hospital,F,75-84,106
15,11,Other institution,M,75-84,1
15,12,Care Home,M,75-84,25
15,12,Care Home,F,75-84,43
15,12,Home / Non-institution,F,75-84,36
15,12,Home / Non-institution,M,75-84,49
15,12,Hospital,F,75-84,87
15,12,Hospital,M,75-84,101
15,13,Care Home,M,75-84,33
15,13,Care Home,F,75-84,37
15,13,Home / Non-institution,F,75-84,34
15,13,Home / Non-institution,M,75-84,38
15,13,Hospital,M,75-84,91
15,13,Hospital,F,75-84,100
15,14,Care Home,M,75-84,28
15,14,Care Home,F,75-84,31
15,14,Home / Non-institution,M,75-84,34
15,14,Home / Non-institution,F,75-84,35
15,14,Hospital,M,75-84,76
15,14,Hospital,F,75-84,104
15,14,Other institution,F,75-84,1
15,14,Other institution,M,75-84,1
15,15,Care Home,M,75-84,24
15,15,Care Home,F,75-84,40
15,15,Home / Non-institution,F,75-84,20
15,15,Home / Non-institution,M,75-84,22
15,15,Hospital,M,75-84,101
15,15,Hospital,F,75-84,120
15,15,Other institution,F,75-84,1
15,15,Other institution,M,75-84,1
15,16,Care Home,M,75-84,24
15,16,Care Home,F,75-84,33
15,16,Home / Non-institution,F,75-84,34
15,16,Home / Non-institution,M,75-84,38
15,16,Hospital,M,75-84,91
15,16,Hospital,F,75-84,99
15,17,Care Home,M,75-84,29
15,17,Care Home,F,75-84,37
15,17,Home / Non-institution,M,75-84,37
15,17,Home / Non-institution,F,75-84,38
15,17,Hospital,F,75-84,91
15,17,Hospital,M,75-84,101
15,17,Other institution,M,75-84,1
15,18,Care Home,M,75-84,29
15,18,Care Home,F,75-84,46
15,18,Home / Non-institution,F,75-84,43
15,18,Home / Non-institution,M,75-84,54
15,18,Hospital,F,75-84,94
15,18,Hospital,M,75-84,107
15,19,Care Home,M,75-84,32
15,19,Care Home,F,75-84,34
15,19,Home / Non-institution,F,75-84,34
15,19,Home / Non-institution,M,75-84,36
15,19,Hospital,M,75-84,73
15,19,Hospital,F,75-84,89
15,19,Other institution,F,75-84,1
15,19,Other institution,M,75-84,1
15,20,Care Home,M,75-84,28
15,20,Care Home,F,75-84,41
15,20,Home / Non-institution,F,75-84,37
15,20,Home / Non-institution,M,75-84,39
15,20,Hospital,M,75-84,83
15,20,Hospital,F,75-84,87
15,21,Care Home,M,75-84,30
15,21,Care Home,F,75-84,31
15,21,Home / Non-institution,F,75-84,24
15,21,Home / Non-institution,M,75-84,33
15,21,Hospital,F,75-84,82
15,21,Hospital,M,75-84,102
15,21,Other institution,F,75-84,1
15,22,Care Home,M,75-84,17
15,22,Care Home,F,75-84,34
15,22,Home / Non-institution,F,75-84,37
15,22,Home / Non-institution,M,75-84,46
15,22,Hospital,F,75-84,81
15,22,Hospital,M,75-84,92
15,22,Other institution,F,75-84,1
15,23,Care Home,M,75-84,24
15,23,Care Home,F,75-84,40
15,23,Home / Non-institution,F,75-84,31
15,23,Home / Non-institution,M,75-84,40
15,23,Hospital,M,75-84,94
15,23,Hospital,F,75-84,98
15,24,Care Home,F,75-84,23
15,24,Care Home,M,75-84,35
15,24,Home / Non-institution,F,75-84,39
15,24,Home / Non-institution,M,75-84,40
15,24,Hospital,F,75-84,81
15,24,Hospital,M,75-84,91
15,24,Other institution,M,75-84,1
15,25,Care Home,M,75-84,21
15,25,Care Home,F,75-84,24
15,25,Home / Non-institution,M,75-84,36
15,25,Home / Non-institution,F,75-84,39
15,25,Hospital,M,75-84,94
15,25,Hospital,F,75-84,99
15,26,Care Home,M,75-84,20
15,26,Care Home,F,75-84,30
15,26,Home / Non-institution,M,75-84,35
15,26,Home / Non-institution,F,75-84,37
15,26,Hospital,F,75-84,83
15,26,Hospital,M,75-84,100
15,27,Care Home,M,75-84,34
15,27,Care Home,F,75-84,38
15,27,Home / Non-institution,M,75-84,27
15,27,Home / Non-institution,F,75-84,28
15,27,Hospital,M,75-84,71
15,27,Hospital,F,75-84,87
15,27,Other institution,F,75-84,1
15,28,Care Home,M,75-84,32
15,28,Care Home,F,75-84,35
15,28,Home / Non-institution,M,75-84,37
15,28,Home / Non-institution,F,75-84,40
15,28,Hospital,F,75-84,85
15,28,Hospital,M,75-84,93
15,28,Other institution,F,75-84,2
15,29,Care Home,M,75-84,29
15,29,Care Home,F,75-84,43
15,29,Home / Non-institution,F,75-84,41
15,29,Home / Non-institution,M,75-84,42
15,29,Hospital,F,75-84,77
15,29,Hospital,M,75-84,95
15,30,Care Home,M,75-84,19
15,30,Care Home,F,75-84,49
15,30,Home / Non-institution,M,75-84,27
15,30,Home / Non-institution,F,75-84,28
15,30,Hospital,M,75-84,74
15,30,Hospital,F,75-84,76
15,30,Other institution,M,75-84,1
15,31,Care Home,M,75-84,20
15,31,Care Home,F,75-84,31
15,31,Home / Non-institution,F,75-84,27
15,31,Home / Non-institution,M,75-84,42
15,31,Hospital,M,75-84,79
15,31,Hospital,F,75-84,103
15,31,Other institution,F,75-84,1
15,32,Care Home,M,75-84,29
15,32,Care Home,F,75-84,34
15,32,Home / Non-institution,M,75-84,35
15,32,Home / Non-institution,F,75-84,41
15,32,Hospital,M,75-84,84
15,32,Hospital,F,75-84,95
15,33,Care Home,M,75-84,26
15,33,Care Home,F,75-84,41
15,33,Home / Non-institution,F,75-84,18
15,33,Home / Non-institution,M,75-84,32
15,33,Hospital,F,75-84,79
15,33,Hospital,M,75-84,91
15,34,Care Home,M,75-84,26
15,34,Care Home,F,75-84,32
15,34,Home / Non-institution,F,75-84,33
15,34,Home / Non-institution,M,75-84,33
15,34,Hospital,F,75-84,78
15,34,Hospital,M,75-84,91
15,35,Care Home,M,75-84,14
15,35,Care Home,F,75-84,39
15,35,Home / Non-institution,F,75-84,37
15,35,Home / Non-institution,M,75-84,40
15,35,Hospital,F,75-84,71
15,35,Hospital,M,75-84,80
15,36,Care Home,M,75-84,36
15,36,Care Home,F,75-84,39
15,36,Home / Non-institution,F,75-84,23
15,36,Home / Non-institution,M,75-84,32
15,36,Hospital,F,75-84,85
15,36,Hospital,M,75-84,96
15,37,Care Home,F,75-84,29
15,37,Care Home,M,75-84,29
15,37,Home / Non-institution,F,75-84,31
15,37,Home / Non-institution,M,75-84,47
15,37,Hospital,F,75-84,84
15,37,Hospital,M,75-84,84
15,38,Care Home,M,75-84,26
15,38,Care Home,F,75-84,42
15,38,Home / Non-institution,F,75-84,27
15,38,Home / Non-institution,M,75-84,30
15,38,Hospital,M,75-84,69
15,38,Hospital,F,75-84,73
15,39,Care Home,M,75-84,30
15,39,Care Home,F,75-84,40
15,39,Home / Non-institution,F,75-84,23
15,39,Home / Non-institution,M,75-84,48
15,39,Hospital,F,75-84,75
15,39,Hospital,M,75-84,81
15,40,Care Home,M,75-84,23
15,40,Care Home,F,75-84,48
15,40,Home / Non-institution,F,75-84,31
15,40,Home / Non-institution,M,75-84,37
15,40,Hospital,F,75-84,70
15,40,Hospital,M,75-84,84
15,41,Care Home,F,75-84,28
15,41,Care Home,M,75-84,29
15,41,Home / Non-institution,F,75-84,33
15,41,Home / Non-institution,M,75-84,46
15,41,Hospital,F,75-84,89
15,41,Hospital,M,75-84,99
15,41,Other institution,F,75-84,1
15,42,Care Home,M,75-84,17
15,42,Care Home,F,75-84,32
15,42,Home / Non-institution,F,75-84,33
15,42,Home / Non-institution,M,75-84,42
15,42,Hospital,F,75-84,73
15,42,Hospital,M,75-84,95
15,42,Other institution,F,75-84,1
15,43,Care Home,M,75-84,25
15,43,Care Home,F,75-84,36
15,43,Home / Non-institution,F,75-84,20
15,43,Home / Non-institution,M,75-84,41
15,43,Hospital,F,75-84,84
15,43,Hospital,M,75-84,84
15,44,Care Home,M,75-84,31
15,44,Care Home,F,75-84,37
15,44,Home / Non-institution,F,75-84,36
15,44,Home / Non-institution,M,75-84,37
15,44,Hospital,F,75-84,94
15,44,Hospital,M,75-84,97
15,45,Care Home,M,75-84,27
15,45,Care Home,F,75-84,35
15,45,Home / Non-institution,F,75-84,35
15,45,Home / Non-institution,M,75-84,42
15,45,Hospital,F,75-84,83
15,45,Hospital,M,75-84,93
15,45,Other institution,F,75-84,1
15,46,Care Home,M,75-84,31
15,46,Care Home,F,75-84,32
15,46,Home / Non-institution,F,75-84,35
15,46,Home / Non-institution,M,75-84,39
15,46,Hospital,M,75-84,108
15,46,Hospital,F,75-84,111
15,46,Other institution,M,75-84,2
15,47,Care Home,M,75-84,31
15,47,Care Home,F,75-84,35
15,47,Home / Non-institution,F,75-84,34
15,47,Home / Non-institution,M,75-84,44
15,47,Hospital,F,75-84,75
15,47,Hospital,M,75-84,110
15,47,Other institution,M,75-84,1
15,48,Care Home,M,75-84,32
15,48,Care Home,F,75-84,40
15,48,Home / Non-institution,F,75-84,33
15,48,Home / Non-institution,M,75-84,50
15,48,Hospital,F,75-84,62
15,48,Hospital,M,75-84,93
15,49,Care Home,M,75-84,28
15,49,Care Home,F,75-84,31
15,49,Home / Non-institution,F,75-84,32
15,49,Home / Non-institution,M,75-84,36
15,49,Hospital,F,75-84,92
15,49,Hospital,M,75-84,107
15,49,Other institution,F,75-84,1
15,50,Care Home,M,75-84,31
15,50,Care Home,F,75-84,40
15,50,Home / Non-institution,F,75-84,34
15,50,Home / Non-institution,M,75-84,44
15,50,Hospital,F,75-84,84
15,50,Hospital,M,75-84,95
15,50,Other institution,M,75-84,1
15,50,Other institution,F,75-84,2
15,51,Care Home,M,75-84,30
15,51,Care Home,F,75-84,44
15,51,Home / Non-institution,F,75-84,36
15,51,Home / Non-institution,M,75-84,38
15,51,Hospital,M,75-84,92
15,51,Hospital,F,75-84,97
15,51,Other institution,F,75-84,1
15,52,Care Home,M,75-84,27
15,52,Care Home,F,75-84,35
15,52,Home / Non-institution,F,75-84,25
15,52,Home / Non-institution,M,75-84,42
15,52,Hospital,F,75-84,69
15,52,Hospital,M,75-84,95
15,52,Other institution,M,75-84,1
15,53,Care Home,M,75-84,24
15,53,Care Home,F,75-84,29
15,53,Home / Non-institution,F,75-84,27
15,53,Home / Non-institution,M,75-84,49
15,53,Hospital,F,75-84,86
15,53,Hospital,M,75-84,98
